UMAP_D1,concentration,UMAP_D2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Entropy,Hyperflatness,Hyperskewness,Kurtosis,Mean,Median,Mode,Skewness,StandardDeviation,TContrast_Avg,TContrast_Ortho_pc_value,TContrast_pc_angle,TContrast_pc_value,TCorrelation_Avg,TCorrelation_Ortho_pc_value,TCorrelation_pc_angle,TCorrelation_pc_value,TDiffAvg_Avg,TDiffAvg_Ortho_pc_value,TDiffAvg_pc_angle,TDiffAvg_pc_value,TDiffEnt_Avg,TDiffEnt_Ortho_pc_value,TDiffEnt_pc_angle,TDiffEnt_pc_value,TDiffVariance_Avg,TDiffVariance_Ortho_pc_value,TDiffVariance_pc_angle,TDiffVariance_pc_value,TEnergy_Avg,TEnergy_Ortho_pc_value,TEnergy_pc_angle,TEnergy_pc_value,TEnt_Avg,TEnt_Ortho_pc_value,TEnt_pc_angle,TEnt_pc_value,THomogeneity_Avg,THomogeneity_Ortho_pc_value,THomogeneity_pc_angle,THomogeneity_pc_value,TInvDiffMoment_Avg,TInvDiffMoment_Ortho_pc_value,TInvDiffMoment_pc_angle,TInvDiffMoment_pc_value,TSumAvg_Avg,TSumAvg_Ortho_pc_value,TSumAvg_pc_angle,TSumAvg_pc_value,TSumEnt_Avg,TSumEnt_Ortho_pc_value,TSumEnt_pc_angle,TSumEnt_pc_value,TSumVariance_Avg,TSumVariance_Ortho_pc_value,TSumVariance_pc_angle,TSumVariance_pc_value,TVariance_Avg,TVariance_Ortho_pc_value,TVariance_pc_angle,TVariance_pc_value,dmso_control,positive_control,negative_control,has_drug
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,C,C,C,C
4.42004,16,-1.92652,13.26596737,-3.029485226,1.369321346,-0.123097301,0.953929543,0.42872268,0.117065884,-1.761547685,0.218287379,-0.632286608,4.411313952,120.4535736,21.16531981,5.758046455,112.1828794,112,110,0.910001072,5.404900133,0.335363731,0.336486619,120,0.336582453,0.301743063,0.303742346,0,0.317779334,0.335219451,0.336333283,120,0.336425284,1.878147797,1.878723812,165,1.879136176,0.240144242,0.240179769,0,0.240468319,0.313557668,0.31370565,0,0.315801729,1.878147797,1.878723812,165,1.879136176,0.832414321,0.832863544,0,0.836029162,0.832404702,0.832854489,0,0.836021,0.734019844,0.734509863,0,0.734781503,1.878147797,1.878723812,165,1.879136176,0.625213237,0.626265071,0,0.633768363,0.240144242,0.240179769,0,0.240468319,0,0,0,1
4.89794,16,-1.97134,11.70368481,-2.400665283,2.473359585,-0.042194836,1.105109334,0.262086987,0.15726316,-1.507461071,0.142804995,0.259997755,4.547244078,18.72915377,3.86566694,2.954709464,112.3498001,112,110,0.390239581,5.776486315,0.275760815,0.276284056,165,0.276684254,0.429575901,0.430116748,0,0.43943914,0.275286162,0.275793862,165,0.276167252,1.823232397,1.824016601,165,1.824523885,0.241715689,0.241751126,0,0.241765204,0.321150547,0.321174183,0,0.323158391,1.823232397,1.824016601,165,1.824523885,0.862436008,0.862541256,0,0.864756456,0.862404384,0.862510139,0,0.864728399,0.798066944,0.798397711,0,0.798546921,1.823232397,1.824016601,165,1.824523885,0.691101943,0.691464668,0,0.696012595,0.241715689,0.241751126,0,0.241765204,0,0,0,1
4.27811,16,4.07614,0.581730127,1.559547305,2.183144808,-0.334096462,-0.033906203,1.063418746,0.421300411,0.637163162,-0.04780975,0.083691716,5.211136668,1047.599626,135.5883132,19.56885579,864.2041454,646,232,3.1561628,843.2110014,0.091212874,0.099794722,120,0.102043007,0.828343992,0.846475979,45,0.849481661,0.086614079,0.093772461,120,0.095530072,1.052764075,1.07206318,120,1.077570809,0.265677885,0.265763766,60,0.265847478,0.709326145,0.71447657,45,0.715565376,1.052764075,1.07206318,120,1.077570809,0.957408824,0.961254648,45,0.961874932,0.957148793,0.961075923,45,0.961713032,0.336709452,0.336723331,60,0.33689775,1.052764075,1.07206318,120,1.077570809,0.971498666,0.981058569,45,0.982655529,0.265677885,0.265763766,60,0.265847478,0,0,0,1
-4.45268,16,3.64982,-1.701872468,-0.555082917,3.188264608,-0.7392748,1.688467383,1.28369379,0.489332169,0.136544406,0.119669124,-0.041360594,5.029871932,2271.781414,230.8171486,26.90875571,881.9087858,664,236,3.707807338,880.1521841,0.061924285,0.067991935,150,0.069426582,0.836912007,0.854069766,45,0.85724552,0.058615206,0.063269194,150,0.065094848,0.773109299,0.787255644,150,0.791905396,0.18984786,0.189755048,0,0.189916062,0.800384345,0.803892747,45,0.804808197,0.773109299,0.787255644,150,0.791905396,0.971215094,0.973606585,45,0.97436321,0.971022961,0.973487387,45,0.974232405,0.226428295,0.226423195,30,0.226480696,0.773109299,0.787255644,150,0.791905396,0.697467155,0.703910551,45,0.705120375,0.18984786,0.189755048,0,0.189916062,0,0,0,1
4.17919,16,4.47208,-1.162559748,-0.177835748,1.578074217,-0.276968688,-1.334395528,-0.181413144,0.273097217,0.642016292,-0.678126574,-0.144596204,4.756294278,1026.897074,128.8947252,18.70448166,754.5074749,467,222,3.136665014,804.1451096,0.066415988,0.072713716,60,0.07419724,0.833613407,0.852526895,45,0.852757184,0.063586862,0.069175495,120,0.070360013,0.84366927,0.86024258,120,0.863501557,0.199578372,0.199623068,120,0.199686026,0.776924929,0.780974324,45,0.78156685,0.84366927,0.86024258,120,0.863501557,0.968637677,0.971647771,45,0.971853215,0.968485643,0.971561387,45,0.97174889,0.254212854,0.254270879,60,0.254295796,0.84366927,0.86024258,120,0.863501557,0.731897501,0.739371275,45,0.739463186,0.199578372,0.199623068,120,0.199686026,0,0,0,1
-0.0119927,16,0.934891,-1.815257907,0.037532058,3.379009247,-0.290844768,1.119712114,0.53210479,0.414607614,0.153800637,-0.206337661,-0.212724328,5.158144804,2536.015566,273.2236588,32.24540498,774.8780499,591,226,4.276487944,758.2317482,0.056140064,0.062714311,150,0.064240001,0.872113433,0.88889854,45,0.889646861,0.050190943,0.054942106,150,0.055992456,0.739085871,0.754695001,150,0.75731418,0.219483529,0.219561427,30,0.219621712,0.813858861,0.817242501,45,0.817419183,0.739085871,0.754695001,150,0.75731418,0.97580415,0.978143945,45,0.978419743,0.975495523,0.977924653,45,0.978207387,0.231487962,0.231558983,30,0.231601151,0.739085871,0.754695001,150,0.75731418,0.821794052,0.829125812,45,0.829455675,0.219483529,0.219561427,30,0.219621712,0,0,0,1
1.19298,16,9.77904,1.092345595,4.803899288,-3.004181862,0.278058112,-1.778412819,0.405427992,0.482477933,-0.186324388,-1.578463197,0.012781712,5.321468378,927.8893023,123.5800184,18.40824184,819.468545,610,224,3.059284114,791.0799085,0.105250233,0.115099544,30,0.118679933,0.845038167,0.861081039,135,0.86529583,0.099738987,0.107168253,30,0.111158816,1.221335781,1.242328173,30,1.252040627,0.339599205,0.339611968,150,0.339633931,0.656711365,0.661901728,135,0.663960892,1.221335781,1.242328173,30,1.252040627,0.951003316,0.955130125,135,0.956484191,0.950677938,0.954919108,135,0.956283733,0.423433749,0.423486433,30,0.423509433,1.221335781,1.242328173,30,1.252040627,1.253146587,1.26403353,135,1.266896188,0.339599205,0.339611968,150,0.339633931,0,0,0,1
-2.48501,16,1.27958,0.374918312,0.927919149,2.08787322,-0.075892508,0.072414704,0.2747522,0.331036031,0.456559777,0.028738929,0.073272362,5.005575158,1400.78196,161.8912561,21.31008076,727.7470446,487,220,3.256912597,732.9041628,0.084725064,0.09209056,120,0.096111789,0.831790815,0.849468211,45,0.853593911,0.080503221,0.087160817,120,0.089131181,1.004170986,1.022923062,120,1.028709896,0.251840152,0.251841973,60,0.251956056,0.724278283,0.729460716,45,0.729909776,1.004170986,1.022923062,120,1.028709896,0.960433148,0.964071972,45,0.964566555,0.96017045,0.963883602,45,0.96442722,0.317203934,0.317204651,60,0.317288986,1.004170986,1.022923062,120,1.028709896,0.922635545,0.931509311,45,0.933592121,0.251840152,0.251841973,60,0.251956056,0,0,0,1
-2.75145,16,-5.4579,-4.096574783,-2.909428835,2.812900066,-0.504277527,2.212161541,-0.204162791,0.342496783,0.422404319,-0.36520201,0.012078607,4.394926832,6589.901746,502.1374657,43.8181207,753.5640526,459,213,4.725712259,873.7486573,0.027667346,0.030347056,120,0.030891398,0.877573994,0.890614758,45,0.891893523,0.02706969,0.029524793,120,0.029871716,0.436355488,0.443995296,150,0.445328353,0.113011319,0.112411555,0,0.114233513,0.900221081,0.902096367,45,0.90210589,0.436355488,0.443995296,150,0.445328353,0.986564365,0.987843758,45,0.98797987,0.986524921,0.987823174,45,0.987959701,0.119840552,0.119592082,0,0.120272137,0.436355488,0.443995296,150,0.445328353,0.42437793,0.423746751,0,0.43099728,0.113011319,0.112411555,0,0.114233513,0,0,0,1
1.81541,16,6.90867,-1.455460787,1.222901225,-2.262382507,-0.02326587,2.204648256,0.138654545,0.455669343,-0.95680666,-0.290911019,0.0079681,4.701546825,1480.714043,176.5225862,23.44492961,724.6674147,412,214,3.5632384,799.2837418,0.074243746,0.081087764,60,0.08437969,0.8344044,0.851926343,135,0.856540111,0.068609165,0.073856068,60,0.076147478,0.868474696,0.883545798,60,0.890395705,0.224172073,0.224020963,0,0.224358781,0.772120866,0.776063311,135,0.777238566,0.868474696,0.883545798,60,0.890395705,0.966555365,0.969439456,135,0.970117917,0.966251738,0.969221513,135,0.969920679,0.263659062,0.263418409,0,0.263899516,0.868474696,0.883545798,60,0.890395705,0.822444546,0.830190662,135,0.832312074,0.224172073,0.224020963,0,0.224358781,0,0,0,1
-2.66757,16,-7.04436,-3.563026667,-1.725494146,2.058445454,-0.525695503,2.158563852,0.2133203,0.397837192,0.803364694,-0.459252,0.10215015,4.619233058,4792.021441,410.2788247,39.5788683,813.4332657,554,225,4.57498444,927.3806422,0.036139551,0.039738869,120,0.041074807,0.875476842,0.888696383,45,0.892800412,0.034455031,0.037344915,120,0.038608018,0.53127993,0.540359109,120,0.545013174,0.145110113,0.144868921,0,0.14526077,0.874708525,0.87644387,45,0.877725438,0.53127993,0.540359109,120,0.545013174,0.983044749,0.98449346,45,0.985062481,0.982940914,0.984430781,45,0.985003313,0.152364135,0.152096023,0,0.152564696,0.53127993,0.540359109,120,0.545013174,0.544300902,0.548113394,45,0.549304413,0.145110113,0.144868921,0,0.14526077,0,0,0,1
5.31902,16,4.22263,1.352671385,2.482418299,1.648809791,0.00138706,1.206946969,1.022516966,0.397589475,-1.277530074,-0.753388166,-0.378411859,5.103172608,812.3717916,113.8670432,17.62251127,780.530407,533,229,3.006615764,791.6615164,0.101264632,0.111392653,30,0.114215947,0.831996877,0.851638181,135,0.851806551,0.095730697,0.103463279,150,0.106489743,1.151572873,1.173083147,150,1.180719197,0.301372525,0.301353908,30,0.301492094,0.676322442,0.682066702,45,0.682777972,1.151572873,1.173083147,150,1.180719197,0.953022553,0.957390428,45,0.957800694,0.952687546,0.957196393,45,0.95756182,0.383775783,0.383264913,0,0.384076005,1.151572873,1.173083147,150,1.180719197,1.104225467,1.116086006,135,1.116187491,0.301372525,0.301353908,30,0.301492094,0,0,0,1
-3.96621,16,1.6205,-0.357218772,0.684880078,3.273825407,-0.152219579,-0.929574072,0.299174547,0.374054968,-0.151450008,0.260943711,-0.073862419,4.95571576,1691.251048,189.7925682,24.04753575,776.2200241,514,223,3.557644316,835.2879091,0.078737938,0.084443899,150,0.090611829,0.839013499,0.853905932,45,0.862268594,0.07363649,0.077716294,150,0.083351382,0.9265225,0.938447873,150,0.953752634,0.244548551,0.244306086,90,0.244729237,0.754946654,0.758329047,45,0.761014909,0.9265225,0.938447873,150,0.953752634,0.964003325,0.966460073,45,0.968337779,0.963691404,0.966253289,45,0.968147542,0.287963086,0.287776996,90,0.288103154,0.9265225,0.938447873,150,0.953752634,0.899456265,0.906718715,45,0.910808773,0.244548551,0.244306086,90,0.244729237,0,0,0,1
5.4229,16,4.39125,0.538949966,1.910998106,3.391127586,-0.171005711,-2.98168993,0.587570667,0.381941229,-0.016377943,0.650288641,-0.070465729,5.20356717,729.6963708,104.8417602,16.80848838,837.2226868,610,226,2.970238721,824.6785753,0.087803393,0.092106852,150,0.102534639,0.842855744,0.854334188,45,0.867821346,0.084338136,0.088047289,150,0.096721299,1.070229487,1.080789076,150,1.104657809,0.279370019,0.279393298,150,0.279413898,0.705194239,0.708414022,45,0.713155019,1.070229487,1.080789076,150,1.104657809,0.958383385,0.960911592,45,0.964184053,0.958176759,0.960764798,45,0.964079696,0.353096753,0.353116836,150,0.353165712,1.070229487,1.080789076,150,1.104657809,1.029676685,1.036165787,45,1.043683321,0.279370019,0.279393298,150,0.279413898,0,0,0,1
3.29752,16,4.0158,0.515782714,1.643126965,3.384619713,0.109770454,-1.372829437,0.066533506,0.38373673,-0.333109975,-0.634666324,-0.04625538,4.967957929,1199.945074,151.5694015,21.3199419,779.6963434,495,215,3.397659477,848.4554796,0.08823828,0.097146806,150,0.099967224,0.845718701,0.863345244,45,0.865444766,0.08202714,0.088425836,150,0.091597011,1.023044721,1.040699874,150,1.050016658,0.285960187,0.286045608,120,0.2860734,0.724758407,0.729268834,45,0.730786356,1.023044721,1.040699874,150,1.050016658,0.959932904,0.963471548,45,0.964199659,0.959599695,0.963264263,45,0.963968276,0.333255327,0.333311611,60,0.333331736,1.023044721,1.040699874,150,1.050016658,1.055602466,1.065537402,45,1.066737994,0.285960187,0.286045608,120,0.2860734,0,0,0,1
5.49873,16,4.39341,3.039037704,3.822704077,3.514647484,0.249158487,-2.033287764,0.812691927,0.400940716,-0.343069166,0.440939248,0.157398432,5.288177763,622.9820751,91.92259973,15.21491822,824.9559441,578,233,2.774645093,822.5451375,0.123928413,0.135730865,150,0.140507273,0.830626795,0.848567163,45,0.852764847,0.115782993,0.124707943,150,0.12922943,1.328568588,1.352084371,150,1.36299192,0.365837961,0.365930499,120,0.365964518,0.62435377,0.630236233,45,0.63220058,1.328568588,1.352084371,150,1.36299192,0.943399009,0.948129714,45,0.949441973,0.942920853,0.947811844,45,0.949135796,0.46731901,0.467396034,120,0.467484202,1.328568588,1.352084371,150,1.36299192,1.339423431,1.352498591,45,1.355567924,0.365837961,0.365930499,120,0.365964518,0,0,0,1
3.47186,16,3.57351,0.379745454,0.958795667,2.081968546,-0.428679675,0.944752812,1.133941293,0.430044055,0.598435283,-0.24011156,0.065118186,5.194639944,1224.502976,149.8944424,20.61236648,835.1429033,626,231,3.207817498,802.6572266,0.088621801,0.096312084,120,0.100398481,0.820013636,0.836611006,45,0.844211037,0.084373825,0.090790081,120,0.0941098,1.014141393,1.031911179,120,1.040945101,0.246184011,0.246287604,30,0.24630183,0.719855355,0.724297214,45,0.726627579,1.014141393,1.031911179,120,1.040945101,0.958486119,0.96170594,45,0.963191203,0.958236128,0.961533091,45,0.963047242,0.315544186,0.315643502,30,0.315662669,1.014141393,1.031911179,120,1.040945101,0.896114244,0.904179371,45,0.907920931,0.246184011,0.246287604,30,0.24630183,0,0,0,1
2.42751,16,7.24668,-3.072410345,0.791921854,-2.169108152,-0.474760681,1.305359483,0.609527707,0.529565215,-0.527596056,-0.449706227,-0.151201278,4.881258772,1430.539842,169.6160011,23.16437315,849.673707,595,222,3.633752418,929.8104879,0.055055547,0.060340482,60,0.061666836,0.854840084,0.87077704,135,0.873276224,0.05225082,0.056441921,60,0.057695441,0.712912564,0.725186722,60,0.72919867,0.189635123,0.189648137,30,0.189720376,0.823381117,0.826447389,135,0.827251404,0.712912564,0.725186722,60,0.72919867,0.974327923,0.976668384,135,0.97706898,0.974155029,0.976553686,135,0.976964415,0.213781146,0.213705728,15,0.213847425,0.712912564,0.725186722,60,0.72919867,0.703484945,0.709507844,135,0.710455681,0.189635123,0.189648137,30,0.189720376,0,0,0,1
1.36225,16,6.45958,-1.986389279,0.753184676,-0.480795443,-0.225282282,0.129343197,0.37765035,0.473629296,-1.392815709,0.185223609,-0.422696918,4.748028364,1634.929993,184.7260118,23.72071403,773.7027159,476,232,3.544928027,840.8643956,0.065897932,0.072446337,60,0.074038154,0.840545782,0.85892143,135,0.859272066,0.062935934,0.068478775,60,0.069415082,0.818178756,0.83404092,120,0.837262028,0.206632095,0.206682763,60,0.20671003,0.787037422,0.791204219,45,0.791309852,0.818178756,0.83404092,120,0.837262028,0.969014871,0.971975189,135,0.972120444,0.968828143,0.971867026,135,0.972002731,0.245319523,0.245363032,60,0.245394657,0.818178756,0.83404092,120,0.837262028,0.760630448,0.768209775,135,0.768295834,0.206632095,0.206682763,60,0.20671003,0,0,0,1
-2.86729,16,-5.92219,-4.752562046,-3.122280598,3.017002583,-0.829752684,1.104397297,0.201817989,0.437408715,0.145362809,-0.18591097,0.058630113,4.399584943,5845.458709,458.5098249,41.60056561,838.6668911,548,229,4.669950135,982.6710145,0.024884237,0.02694492,150,0.028644071,0.864418948,0.876670787,45,0.884392232,0.023602801,0.025308061,150,0.026712041,0.397000431,0.402998087,150,0.408043948,0.091766584,0.091798451,30,0.091810079,0.909598869,0.910770918,45,0.911805986,0.397000431,0.402998087,150,0.408043948,0.988387437,0.989313367,45,0.989831374,0.988324747,0.989266842,45,0.989793198,0.104547855,0.104574963,30,0.104581671,0.397000431,0.402998087,150,0.408043948,0.342182101,0.344389136,45,0.345806103,0.091766584,0.091798451,30,0.091810079,0,0,0,1
0.257958,16,-2.05693,10.85538673,-0.980071843,-1.646343827,0.287577212,1.387130499,-0.451781243,-0.035628632,1.75857842,-0.130836874,1.081264734,4.740562566,15.14840129,3.740913525,2.830464733,113.0263987,112,109,0.452225861,6.683016995,0.241138291,0.242245932,45,0.24242401,0.519187909,0.520332297,0,0.528752262,0.240842068,0.241970198,45,0.242144446,1.813222581,1.815028752,45,1.815322074,0.250761579,0.250775431,0,0.250815219,0.324863586,0.325113168,0,0.32726854,1.813222581,1.815028752,45,1.815322074,0.879628337,0.879888392,0,0.881962033,0.879608588,0.879870665,0,0.881946219,0.876689357,0.876799132,0,0.877072685,1.813222581,1.815028752,45,1.815322074,0.761908027,0.762523975,0,0.766868667,0.250761579,0.250775431,0,0.250815219,0,0,0,1
-4.94182,16,9.24043,-6.643543243,-7.518164635,1.307752013,4.785604954,1.463197589,-4.633136749,-0.024313286,-0.995767653,0.921999931,2.176189423,1.153257668,1385570.317,37926.3069,1067.702303,132.8936663,126,119,31.34217491,154.0746998,0.003707192,0.00409598,120,0.004674823,0.929936035,0.940309754,45,0.946970158,0.002069398,0.002204201,120,0.00236712,0.028697892,0.028963276,120,0.029424602,0.026453718,0.026475254,30,0.026475254,0.99630048,0.996344268,45,0.996380586,0.028697892,0.028963276,120,0.029424602,0.99919357,0.999245943,45,0.99925831,0.999125205,0.999187541,45,0.999209987,0.011251421,0.011260592,60,0.011260592,0.028697892,0.028963276,120,0.029424602,0.102107679,0.102639981,45,0.102992308,0.026453718,0.026475254,30,0.026475254,0,0,0,1
0.301489,16,2.90942,-2.839291096,-0.061531477,-0.519182026,-0.189975768,1.299774647,-0.190230012,0.444734693,0.125622332,-0.128247023,0.398421884,4.660368878,2234.709458,244.3841546,29.7664451,741.7837086,412,232,4.177475937,866.9735798,0.053451468,0.059090796,120,0.060371149,0.857614805,0.874613435,45,0.875072539,0.049474209,0.053977049,120,0.054542475,0.671490733,0.683688828,60,0.686539612,0.187696708,0.187725806,30,0.187806926,0.837123726,0.839972459,135,0.840590803,0.671490733,0.683688828,60,0.686539612,0.97588728,0.978155753,135,0.978207581,0.97565871,0.978008527,135,0.978056713,0.19897565,0.198973226,30,0.19906331,0.671490733,0.683688828,60,0.686539612,0.697335364,0.703672862,45,0.703845196,0.187696708,0.187725806,30,0.187806926,0,0,0,1
0.330999,16,4.52428,-3.082379103,0.280904382,-2.281723022,-0.552017272,2.139083624,0.699263036,0.534235716,-0.615648031,-0.358296543,0.00746623,4.756462374,1923.009898,202.9950521,24.79602172,828.0487766,548,233,3.612062748,901.5639038,0.053974626,0.058043321,60,0.061265288,0.843247066,0.857832282,135,0.864477193,0.051920883,0.055333112,60,0.05798582,0.709711043,0.720227404,60,0.727910575,0.172165255,0.172092672,0,0.172225797,0.820427091,0.823141462,135,0.824791096,0.709711043,0.720227404,60,0.727910575,0.974377778,0.976368156,135,0.977363863,0.974244933,0.976285898,135,0.977295583,0.205705878,0.20569027,0,0.205762962,0.709711043,0.720227404,60,0.727910575,0.634686393,0.639754706,135,0.642042918,0.172165255,0.172092672,0,0.172225797,0,0,0,1
-1.243,16,-5.44254,-6.257349491,-1.823049426,-2.396556854,-0.667471349,-1.716922283,-0.327514321,0.437816232,-0.274977714,0.504408538,-0.217443496,4.400978729,11899.76791,766.172481,56.15879823,815.3012476,559,230,5.191418755,914.2956354,0.021799177,0.023685577,60,0.024806845,0.861404017,0.875555155,135,0.879670645,0.020934002,0.022529809,60,0.023415323,0.344410487,0.350106908,60,0.353219008,0.078640076,0.078668768,120,0.078698238,0.923470468,0.924823422,135,0.925082545,0.344410487,0.350106908,60,0.353219008,0.989676716,0.99056815,135,0.990820507,0.989619516,0.990533029,135,0.990792296,0.08646332,0.086472723,120,0.086522557,0.344410487,0.350106908,60,0.353219008,0.292761127,0.294953312,135,0.295600522,0.078640076,0.078668768,120,0.078698238,0,0,0,1
0.736481,16,0.371991,-3.146466255,-2.228842735,3.033359051,-0.522812009,2.114911079,0.074640118,0.405149043,-0.130781099,-0.352046847,0.099061266,4.459333561,2931.230666,283.4942068,31.23109979,756.0215702,437,228,4.118771015,878.0629786,0.041560765,0.045577127,150,0.047238903,0.849911551,0.866159142,45,0.869844295,0.038940757,0.042230575,150,0.043326925,0.567179567,0.577032325,150,0.581565353,0.13845644,0.138006751,0,0.139074891,0.863725906,0.866091547,45,0.86673505,0.567179567,0.577032325,150,0.581565353,0.980947313,0.982692012,45,0.982979634,0.980791453,0.982580872,45,0.982883223,0.158083172,0.15775645,0,0.158521632,0.567179567,0.577032325,150,0.581565353,0.512264994,0.51683112,45,0.517851719,0.13845644,0.138006751,0,0.139074891,0,0,0,1
-4.69254,16,1.68776,-1.138989687,0.277699143,2.134656668,-0.399077743,0.271357268,0.721517622,0.34883216,0.848681092,1.404617548,-0.042078823,4.970761772,1774.762174,203.5911767,25.95112533,843.6807384,602,234,3.741691465,884.6447497,0.073646026,0.080446629,120,0.083734722,0.830402594,0.848670132,45,0.852431879,0.067868018,0.072904428,120,0.075669263,0.837540559,0.852125711,120,0.859049766,0.2171155,0.217190085,30,0.2172029,0.781777456,0.785644782,45,0.786871127,0.837540559,0.852125711,120,0.859049766,0.966960324,0.969607784,45,0.970519526,0.966641802,0.969385378,45,0.970298016,0.248996967,0.249027756,120,0.249034464,0.837540559,0.852125711,120,0.859049766,0.794815972,0.802688382,45,0.804321725,0.2171155,0.217190085,30,0.2172029,0,0,0,1
-2.33281,16,1.40004,-0.73950088,0.131121635,3.195976734,-0.174024493,-0.912228942,0.0627046,0.359936625,-0.246697277,0.281975776,0.041021947,4.718953038,1293.519102,159.9809246,22.09321626,771.7277946,445,230,3.485784141,865.79815,0.075574458,0.082741873,150,0.085537375,0.832034532,0.850993477,45,0.853942542,0.069783673,0.07505592,150,0.077563917,0.879797929,0.894962089,150,0.901957984,0.224970812,0.224839294,90,0.225085483,0.769396556,0.773500135,45,0.774532357,0.879797929,0.894962089,150,0.901957984,0.965989427,0.968931756,45,0.969602566,0.965682797,0.968721138,45,0.969401176,0.267836778,0.267657513,90,0.267951151,0.879797929,0.894962089,150,0.901957984,0.824308791,0.832879056,45,0.834206027,0.224970812,0.224839294,90,0.225085483,0,0,0,1
1.53533,16,0.168946,-3.093230963,-3.044214487,2.434785366,0.144584492,2.30897212,-1.497890353,0.285316527,-1.291221857,-0.146809205,0.643161535,3.292400562,3487.530235,323.4258248,34.38691094,498.3989573,224,215,4.495517689,684.9767536,0.040826842,0.044955159,150,0.045976758,0.840410291,0.858469115,45,0.861268298,0.037861305,0.04120035,150,0.041811777,0.556584298,0.5676728,150,0.569528039,0.127911922,0.127678308,0,0.128111298,0.864119252,0.8668929,135,0.866955778,0.556584298,0.5676728,150,0.569528039,0.981518433,0.983324988,45,0.983418639,0.981362488,0.983207366,45,0.983323426,0.150988259,0.150824865,0,0.151132851,0.556584298,0.5676728,150,0.569528039,0.470820844,0.475470808,45,0.476186951,0.127911922,0.127678308,0,0.128111298,0,0,0,1
4.87755,16,-1.99482,13.73001862,-2.716979027,2.047701836,-0.138389707,0.86436516,0.557316065,0.18260096,-1.911135077,0.190220252,0.156246871,4.468914219,24.18165146,4.530763534,3.207894124,112.9766502,113,112,0.365313927,5.430744079,0.333396711,0.334162452,165,0.33529124,0.330885693,0.331435884,0,0.343957794,0.332903699,0.333687576,165,0.334818279,1.923761965,1.924496589,165,1.925694404,0.249132923,0.249149319,0,0.24917234,0.284581587,0.284617271,0,0.286682459,1.923761965,1.924496589,165,1.925694404,0.833630219,0.833745256,0,0.836807894,0.833597452,0.833713501,0,0.836780347,0.882878671,0.883156832,0,0.883485859,1.923761965,1.924496589,165,1.925694404,0.663134982,0.663452687,0,0.669754218,0.249132923,0.249149319,0,0.24917234,0,0,0,1
-4.44746,16,3.64167,-1.320911527,0.040576424,3.303370714,-0.473402977,2.014380217,0.99981916,0.483157903,-0.001122399,-0.434926778,0.042574383,4.995342527,2244.860229,232.9684236,27.39076037,865.3262157,611,227,3.796305887,923.2176236,0.062075083,0.067348883,150,0.070890938,0.857753181,0.871066831,45,0.876959331,0.059337709,0.063454155,150,0.066977044,0.811018002,0.823504056,150,0.833374102,0.218194698,0.218045721,0,0.218408038,0.790375046,0.793369565,45,0.795121192,0.811018002,0.823504056,150,0.833374102,0.970762464,0.972967306,45,0.974237464,0.970602991,0.972864876,45,0.974141299,0.249518799,0.249458634,0,0.249705405,0.811018002,0.823504056,150,0.833374102,0.810703708,0.816458663,45,0.819024519,0.218194698,0.218045721,0,0.218408038,0,0,0,1
-3.58442,16,1.63177,-2.275913715,-0.60038954,3.236908197,-0.293406904,-1.786143064,-0.366314381,0.403831989,-0.192576036,-1.530653119,-0.064315915,4.660536364,1655.416332,183.4599331,23.75948448,794.2513943,475,221,3.647529978,911.8562754,0.051753371,0.056161125,150,0.05936105,0.865111839,0.878056039,45,0.884389817,0.049459868,0.052994743,150,0.055849662,0.708190011,0.719023422,150,0.72788559,0.191833732,0.191881637,150,0.191925039,0.824651736,0.827138449,45,0.828735022,0.708190011,0.719023422,150,0.72788559,0.975643073,0.977551116,45,0.978617432,0.975499348,0.977459875,45,0.978540408,0.215946861,0.215981032,30,0.216018408,0.708190011,0.719023422,150,0.72788559,0.715581558,0.720502466,45,0.722932374,0.191833732,0.191881637,150,0.191925039,0,0,0,1
0.564007,16,-2.54398,13.46694946,-3.198251009,-2.05521512,-0.12091326,1.016415596,-0.247894883,0.053614616,0.900892377,-0.011783411,-0.249163464,4.293197173,21.91625435,4.235554681,3.246987223,111.9366913,112,110,0.398032763,4.809657787,0.353121401,0.353754581,135,0.354089675,0.224434068,0.224347101,0,0.242293633,0.352919826,0.353580332,135,0.353905852,1.835859448,1.836382208,15,1.83657576,0.22765429,0.227703197,0,0.227776961,0.317559385,0.317428025,0,0.31970371,1.835859448,1.836382208,15,1.83657576,0.823573683,0.823525464,0,0.827512696,0.823560245,0.823511053,0,0.827502621,0.697384923,0.697696996,0,0.69817906,1.835859448,1.836382208,15,1.83657576,0.557495759,0.557575499,0,0.565931736,0.22765429,0.227703197,0,0.227776961,0,0,0,1
